date;user;text;cleantext;tokens
2022-12-06 23:24:00;ongapican;@SatriaMaul2022 Kalau vaksin mungkin margin untungnya lebih besar ya, kalkulator toke main;vaksin margin untung kalkulator toke main;['vaksin', 'margin', 'untung', 'kalkulator', 'toke', 'main']
2022-12-06 23:23:00;chomchomchoom;"Hrs nya lbh kuatir kl disuruh vaksin terus dr waktu ke waktu, spt memang mayoritas buih tidak bisa membaca apa yg tersirat dari semua drama typudayya ini. Jelas2 vaksin yg kandungannya dihalal2in dg alasan darurat,  yg bikin jg sdh jelas org yahudi kfr, tetap pada di""makan"" tuh.
";nya kuatir suruh vaksin mayoritas buih baca sirat drama typudayya vaksin kandung halal alas darurat bikin orang yahudi kfr makan tuh;['nya', 'kuatir', 'suruh', 'vaksin', 'mayoritas', 'buih', 'baca', 'sirat', 'drama', 'typudayya', 'vaksin', 'kandung', 'halal', 'alas', 'darurat', 'bikin', 'orang', 'yahudi', 'kfr', 'makan', 'tuh']
2022-12-06 23:23:00;Peatland_Boy;@afrkml Kenapa bisa tidak terdeteksi? Sertifikat vaksin palsu dari luar negeri?;deteksi sertifikat vaksin palsu negeri;['deteksi', 'sertifikat', 'vaksin', 'palsu', 'negeri']
2022-12-06 23:20:00;Muhamad81790320;@Pekerjagigolo Hingga hari ini ditubuh saya mengalir pure blood tanpa vaksin walau kena covid saya sehat dan masih hidup tanpa komplikasi.;tubuh alir pure blood vaksin kena covid sehat hidup komplikasi;['tubuh', 'alir', 'pure', 'blood', 'vaksin', 'kena', 'covid', 'sehat', 'hidup', 'komplikasi']
2022-12-06 23:18:00;mujairlele;RT @healthy13245678: Dia menolak vaksin dan pandemi...;tolak vaksin pandemi;['tolak', 'vaksin', 'pandemi']
2022-12-06 23:17:00;snowwhitelala0;"Hepatitis Akut tak ada hubungan dengan Vaksin Covid-19
Nusantara Satukan Bangsa https://t.co/qHQVnbwNX4";hepatitis akut hubung vaksin covid nusantara bangsa;['hepatitis', 'akut', 'hubung', 'vaksin', 'covid', 'nusantara', 'bangsa']
2022-12-06 23:17:00;snowwhitelala0;"Vaksin Covid-19 aman untuk anak
Nusantara Satukan Bangsa https://t.co/288Zkh1Pag";vaksin covid aman anak nusantara bangsa;['vaksin', 'covid', 'aman', 'anak', 'nusantara', 'bangsa']
2022-06-13 23:59:00;princes66934439;"PEMERINTAH TERUS MELAKUKAN PENGAWALAN KETAT TERHADAP PENGADUAN VAKSIN COVID-19 SERTA MELAKUKAN EVALUASI UJI KLINIS VAKSIN

JOKOWI SEJAHTERAHKAN BANGSA
";perintah laku ketat hadap adu vaksin covid laku evaluasi uji klinis vaksin jokowi sejahterahkan bangsa;['perintah', 'laku', 'ketat', 'hadap', 'adu', 'vaksin', 'covid', 'laku', 'evaluasi', 'uji', 'klinis', 'vaksin', 'jokowi', 'sejahterahkan', 'bangsa']
2022-06-13 23:59:00;forjakeu;"Para ahli menegaskan bahwa vaksin Covid-19 tidak sebabkan virus baru.

Vaksin yang beredar di Indonesia tentu saja sudah teruji aman dan sehat untuk digunakan.

#StopHoaxTerkaitCovid
Nusantara Satukan Bangsa
";ahli vaksin covid virus vaksin edar indonesia uji aman sehat nusantara bangsa;['ahli', 'vaksin', 'covid', 'virus', 'vaksin', 'edar', 'indonesia', 'uji', 'aman', 'sehat', 'nusantara', 'bangsa']
2022-06-13 23:59:00;jodohkimmingyu;Vaksin udah sih 3 kali, tp duit nya tidak ada, nabung juga kalo gak ada sumber nya drimanaðð https://t.co/MyR2Hnt7Fh;vaksin sih kali duit nya nabung kalo sumber nya drimana;['vaksin', 'sih', 'kali', 'duit', 'nya', 'nabung', 'kalo', 'sumber', 'nya', 'drimana']
2022-06-13 23:58:00;CingGaronk89;"oleh A. Ralph Epperson
Fase ke-3 mayoritas orang menerima vaksin virus SARS/HIV/MERS yg dipersenjatai akan dirilis. Banyak orang akan mati karena ini. Ini akan menjadi survival of the fittest. Mereka yg paksa vaksin akan berperang dgn mereka yg belum itu akan anarki dr semua sisi
";ralph epperson fase mayoritas orang terima vaksin virus sars hiv mers senjata rilis orang mati survival the fittest paksa vaksin perang anarki sisi;['ralph', 'epperson', 'fase', 'mayoritas', 'orang', 'terima', 'vaksin', 'virus', 'sars', 'hiv', 'mers', 'senjata', 'rilis', 'orang', 'mati', 'survival', 'the', 'fittest', 'paksa', 'vaksin', 'perang', 'anarki', 'sisi']
2022-06-13 23:58:00;AzizLaheut;"Presiden Jokowi perintahkan peningkatan vaksin dosis ke-3

Kamu boleh lari dari kenyataan, asalkan tau jalan pulang. Pergi dengan kekanakan, pulanglah dengan pendewasaan ??????
#MenujuIndonesiaSejahtera
";presiden jokowi perintah tingkat vaksin dosis lari kenyat tau jalan pulang pergi kana pulang pendewasan;['presiden', 'jokowi', 'perintah', 'tingkat', 'vaksin', 'dosis', 'lari', 'kenyat', 'tau', 'jalan', 'pulang', 'pergi', 'kana', 'pulang', 'pendewasan']
2022-06-13 23:57:00;tolegendok;"RT @GratisTerbaik: secara tersembunyi, Kemenkes mengakui vaksin tidak berguna

https://t.co/3S1DKqaptC";sembunyi kemenkes vaksin;['sembunyi', 'kemenkes', 'vaksin']
2022-06-13 23:57:00;fulljaesun;@convomfs vaksin ke tiga itu jaraknya minimal 6 bulan dari setelah vaksin kedua ya?;vaksin jarak minimal vaksin;['vaksin', 'jarak', 'minimal', 'vaksin']
2022-06-13 23:55:00;Nhagyugyu;"Pgn ganti hengpong tp biaya vaksin + steril bocil 2,5 juta ð¤£ð¤£ð¤£ð¤£

Tahan aja lah ya walopun layar hp udh bikin emosi jiwa ð";pengin ganti hengpong biaya vaksin steril bocil juta tahan walopun layar bikin emosi jiwa;['pengin', 'ganti', 'hengpong', 'biaya', 'vaksin', 'steril', 'bocil', 'juta', 'tahan', 'walopun', 'layar', 'bikin', 'emosi', 'jiwa']
2022-06-13 23:55:00;UNinIndonesia;"RT @WHOIndonesia: Dapatkan semua dosis vaksin #COVID19 yang direkomendasikan petugas layanan kesehatan Anda, termasuk dosis lanjutan. 

#Doâ¦";dosis vaksin rekomendasi tugas layan sehat masuk dosis;['dosis', 'vaksin', 'rekomendasi', 'tugas', 'layan', 'sehat', 'masuk', 'dosis']
2022-06-13 23:54:00;na_deuldans;RT @convomfs: ð¤ bagi yang belum vaksÃ¯n dosis ke-3, segera vaksÃ¯n https://t.co/TPUQUkXmxm;vaks dosis vaks;['vaks', 'dosis', 'vaks']
2022-06-13 23:54:00;wansofwan;"Vaksin dan Masker beberapa di antara Ikhtiar pencegahan penyakit.
Sama dgn kalau nyebrang jalan kita pasti akan tengok kanan kiri dan berhati-hati sebagai ikhtiar untuk selamat walau ajal dan celaka sudah ada ketentuan Tuhan.
";vaksin masker ikhtiar cegah sakit nyebrang jalan tengok kanan kiri hati hati ikhtiar selamat ajal celaka tuhan;['vaksin', 'masker', 'ikhtiar', 'cegah', 'sakit', 'nyebrang', 'jalan', 'tengok', 'kanan', 'kiri', 'hati', 'hati', 'ikhtiar', 'selamat', 'ajal', 'celaka', 'tuhan']
2022-06-13 23:53:00;There91194264;"RT @YasonnaB: Ulama dan Aktivis dipenjara
6 rakyat dibunuh secara keji di KM50
Dokter dibunuh hanya untuk menenggelamkan kasus duo pangeranâ¦";ulama aktivis penjara rakyat bunuh keji dokter bunuh tenggelam duo pangeran;['ulama', 'aktivis', 'penjara', 'rakyat', 'bunuh', 'keji', 'dokter', 'bunuh', 'tenggelam', 'duo', 'pangeran']
2022-06-13 23:53:00;Shanghong20;RT @dinagustavsson: Antonia, 22 tahun, hidupnya kini hancur total setelah vaksinasi Covid, dia tidak bisa merawat 3 anaknya, kejang2 berulaâ¦;antonia hidup hancur total vaksinasi covid rawat anak kejang berula;['antonia', 'hidup', 'hancur', 'total', 'vaksinasi', 'covid', 'rawat', 'anak', 'kejang', 'berula']
2022-06-13 23:52:00;Zie1407Zie;@BorgezWillyam Kenapa gk ke papua vaksin KKB?;papua vaksin kkb;['papua', 'vaksin', 'kkb']
2022-06-13 23:49:00;tagorangnya;@txtdarikiki Terancam zonk wkwkw. Ga bawa ktp aku, mau lanjut vaksin lagi gaenak badan juga. Paling ntar foto doangâ¦ https://t.co/b2SQA3kwnR;ancam zonk wkwkw bawa ktp vaksin gaenak badan entar foto doang;['ancam', 'zonk', 'wkwkw', 'bawa', 'ktp', 'vaksin', 'gaenak', 'badan', 'entar', 'foto', 'doang']
2022-06-13 23:49:00;chococipx_;"Baru kmrn aku wa pak dukuh :""
Lg hectic bgt ma rl jd klo vaksin takut efeknya ngeganggu tugas dll
";kemarin dukuh hectic banget kalo vaksin takut efek ngeganggu tugas;['kemarin', 'dukuh', 'hectic', 'banget', 'kalo', 'vaksin', 'takut', 'efek', 'ngeganggu', 'tugas']
2022-06-13 23:48:00;murdoyong;@krismantana @BalonkuLim15 @tamerlane9470 @JambieAl @detikcom Yg beli vaksin siapa?. Kalo anda tinggal dmna?;beli vaksin kalo tinggal;['beli', 'vaksin', 'kalo', 'tinggal']
2022-06-13 23:48:00;kerjacerdas;"RT @Pekerjagigolo: Mandatory vaksin @PdiperjuanganP tewaass

Emangg krocontololl https://t.co/YzOZwJA1wo";mandatory vaksin tewass emangg krocontololl;['mandatory', 'vaksin', 'tewass', 'emangg', 'krocontololl']
2022-06-13 23:48:00;Andrewwstuck;"Presiden memginstruksikan Menko untuk terus meningkatkan vaksin
 #MenujuIndonesiaSejahtera https://t.co/uUyKlcKWiW";presiden memginstruksikan menko tingkat vaksin;['presiden', 'memginstruksikan', 'menko', 'tingkat', 'vaksin']
2022-06-13 23:48:00;ivnnasa;Aku dah vaksin sebulan Yang laluu uhyyy https://t.co/vbo5Er1p1w;deh vaksin laluu uhyyy;['deh', 'vaksin', 'laluu', 'uhyyy']
2022-06-13 23:46:00;saturnvce_;@Dohkyungsoo01 @convomfs gk usah khawatir, nanti klu rame lagi dan tiap daerah dikasih target vaksin mah bakalan banyak lagi;khawatir rame daerah kasih target vaksin mah;['khawatir', 'rame', 'daerah', 'kasih', 'target', 'vaksin', 'mah']
2022-06-13 23:45:00;acinisfiah_;"Obrolan suami istri

Yang.. diapers tinggal 10pcs, jadwal vaksin bayi udah aku share ya, sama titip ambilin handuk kalau sampe rumah duluan makaseeeh I love you ????
";obrol suami istri diapers tinggal pcs jadwal vaksin bayi share titip ambil handuk rumah duluan makaseeeh love you;['obrol', 'suami', 'istri', 'diapers', 'tinggal', 'pcs', 'jadwal', 'vaksin', 'bayi', 'share', 'titip', 'ambil', 'handuk', 'rumah', 'duluan', 'makaseeeh', 'love', 'you']
2022-06-13 23:45:00;MuhamadJohan_31;"RT @MprAldo: Babeh Aldo tantang ustadz @Hilmi28 !!!
""BERANI GAK LU USTADZ NGOMONG SOAL KEHARAMAN VAKSIN???""
Vaksin ini bukan hanya tentangâ¦";babeh aldo tantang ustadz berani ustadz omong haram vaksin vaksin;['babeh', 'aldo', 'tantang', 'ustadz', 'berani', 'ustadz', 'omong', 'haram', 'vaksin', 'vaksin']
2022-06-13 23:45:00;howoozistt;RT @lix_lee007: Selain menabung jangan lupa full vaksin (3 kali) ya hehe;tabung lupa full vaksin kali hehe;['tabung', 'lupa', 'full', 'vaksin', 'kali', 'hehe']
2022-06-13 23:44:00;jarang_bicara;"Presiden Jokowi perintahkan peningkatan vaksin dosis ke tiga
::::::
#MenujuIndonesiaSejahtera https://t.co/4C3mLI0kE6";presiden jokowi perintah tingkat vaksin dosis;['presiden', 'jokowi', 'perintah', 'tingkat', 'vaksin', 'dosis']
2022-06-13 23:44:00;jarang_bicara;"Presiden Jokowi menginstruksikan kepada menko perekonomian untuk terus meningkatkan jumlah vaksin dosis ketiga
::::::
#MenujuIndonesiaSejahtera
";presiden jokowi instruksi menko ekonomi tingkat vaksin dosis;['presiden', 'jokowi', 'instruksi', 'menko', 'ekonomi', 'tingkat', 'vaksin', 'dosis']
2022-06-13 23:43:00;Kamil3Nur;@Stevaniehuangg Opung mah mikirnya cuma untung sama DUIIIITTTT... me lulu.... rakyat yg mati gara gara vaksin mingkem....;opung mah mikirnya untung duiiiitttt lulu rakyat mati gara gara vaksin mingkem;['opung', 'mah', 'mikirnya', 'untung', 'duiiiitttt', 'lulu', 'rakyat', 'mati', 'gara', 'gara', 'vaksin', 'mingkem']
2022-06-13 23:43:00;ridwanudin_;RT @Nicho_Silalahi: Brengseknya mulai lagi nipuÂ² rakyat dengan provoganda murahan, ujungnya bisnis vaksin, PCR dan Antigen untuk merampok râ¦;brengsek nipu rakyat provoganda murah ujung bisnis vaksin pcr antigen rampok;['brengsek', 'nipu', 'rakyat', 'provoganda', 'murah', 'ujung', 'bisnis', 'vaksin', 'pcr', 'antigen', 'rampok']
2022-06-13 23:42:00;raihana_wiwieal;RT @mas_prasetiyo: Akhir2 ini terjadi peningkatan kasus tumor/kanker/sarkoma pada titik penyuntikan pasca vaksinasi Covid 19. Utamanya diseâ¦;tingkat tumor kanker sarkoma titik sunti pasca vaksinasi covid utama dise;['tingkat', 'tumor', 'kanker', 'sarkoma', 'titik', 'sunti', 'pasca', 'vaksinasi', 'covid', 'utama', 'dise']
2022-06-13 23:42:00;jumadi_jumjum;RT @j_dobos: Usum Vaksin gegeran sing diperkorokno babi. Saiki perkoro badokan babi maneh sing dadi perkoro. Owalaah bi trimak trimakno nasâ¦;usum vaksin geger sing diperkorokno babi saiki perkoro badokan babi maneh sing dadi perkoro owalah trimak trimakno nas;['usum', 'vaksin', 'geger', 'sing', 'diperkorokno', 'babi', 'saiki', 'perkoro', 'badokan', 'babi', 'maneh', 'sing', 'dadi', 'perkoro', 'owalah', 'trimak', 'trimakno', 'nas']
2022-06-13 23:41:00;Jengah22;"RT @Obay_Kusut1981: Gile loe Droooo...
74 Juta Vaksin mau datang lagi, apa kah rakayat harus berdiam diri dari konspirasi Covid19 yg memangâ¦";gila lo droooo juta vaksin rakayat diam konspirasi covid;['gila', 'lo', 'droooo', 'juta', 'vaksin', 'rakayat', 'diam', 'konspirasi', 'covid']
2022-06-13 23:40:00;fauzan69899430;@Jaya_Ind @GunRomli @KhofifahIP Pikirannya perlu di vaksin virus anti kadrun;pikir vaksin virus anti kadrun;['pikir', 'vaksin', 'virus', 'anti', 'kadrun']
2022-06-13 23:38:00;W82343228Satria;@PLindungi jika sdh boster  atau vaksin yg ke 3.Akhir2 ini kasus BAr dan BA5 covid 19 apa masih harus boster lagi???;boster vaksin bar covid boster;['boster', 'vaksin', 'bar', 'covid', 'boster']
2022-06-13 23:37:00;jibuthilal;"RT @saveindonesia20: @BorgezWillyam Apa guna vaksin? Apa efek vaksin? Apa kandungan vaksin? 
Covid ini pandemi bukan? Kenapa yg meninggal hâ¦";vaksin efek vaksin kandung vaksin covid pandemi tinggal;['vaksin', 'efek', 'vaksin', 'kandung', 'vaksin', 'covid', 'pandemi', 'tinggal']
2022-06-13 23:34:00;redkissstraw;@iTatya Kak Tya, boleh gak info vaksin HPV di Pekalongan dan sekitarnya, atau bisa di semua rumah sakit kah? Nuhun kak ð;kak tya info vaksin hpv kalong rumah sakit nuhun kak;['kak', 'tya', 'info', 'vaksin', 'hpv', 'kalong', 'rumah', 'sakit', 'nuhun', 'kak']
2022-06-13 23:34:00;pawpukupaw;Oktober, full vaksin 3x. Fix deh. Yuuk, qminkan yg paling keras.;oktober full vaksin fix deh yuk qminkan keras;['oktober', 'full', 'vaksin', 'fix', 'deh', 'yuk', 'qminkan', 'keras']
2022-06-13 23:32:00;esthegunijo;RT @Benk299120211: Sudah terang benderang Kalo PANDEMI ini adalah PALSU,.. kalo sampai ada lanjutan nya berarti PANDEMI VAKSIN,.. alias efeâ¦;terang benderang kalo pandemi palsu kalo nya arti pandemi vaksin alias efe;['terang', 'benderang', 'kalo', 'pandemi', 'palsu', 'kalo', 'nya', 'arti', 'pandemi', 'vaksin', 'alias', 'efe']
2022-06-13 23:29:00;ayongefangirl;"@sisiskaaja Sampe kaya gini kak? ð­ð­
Eh itu abis vaksin boleh langsung minum Paracetamol ga kak?";kayak kak habis vaksin langsung minum paracetamol kak;['kayak', 'kak', 'habis', 'vaksin', 'langsung', 'minum', 'paracetamol', 'kak']
2022-06-13 23:28:00;saidi_sudarsono;"Ini pasti ada hal yg ditutupi dengan isyu 3 periode dihembuskan lagi.

Isyu 75 juta vaksin masuk, IKN yg tak juga bergerak maju, serta respon KPK thd laporan putra mahkota. Dan isyu hot terakhir akan ada Pansus DPR tentang investasi GoTo.
";tutup isyu periode hembus isyu juta vaksin masuk ikn gerak maju respon kpk thd lapor putra mahkota isyu hot pansus dpr investasi goto;['tutup', 'isyu', 'periode', 'hembus', 'isyu', 'juta', 'vaksin', 'masuk', 'ikn', 'gerak', 'maju', 'respon', 'kpk', 'thd', 'lapor', 'putra', 'mahkota', 'isyu', 'hot', 'pansus', 'dpr', 'investasi', 'goto']
2022-06-13 23:28:00;RENIEKA2012;RT @bdleonanda: Ada hal yang Anda harus ketahui, setelah disuntik vaksin tubuh Anda akan mengalami infeksi. Infeksi tsb. berlangsung selamaâ¦;suntik vaksin tubuh alami infeksi infeksi langsung;['suntik', 'vaksin', 'tubuh', 'alami', 'infeksi', 'infeksi', 'langsung']
2022-06-13 23:27:00;gunung3tilu;"RT @dinagustavsson: Kenapa harus memberikan Vaksin pada orang yang sudah punya antibodi 

Lagi dan lagi jika Vaksin untuk kesehatan kenapaâ¦";vaksin orang antibodi vaksin sehat;['vaksin', 'orang', 'antibodi', 'vaksin', 'sehat']
2022-06-13 23:26:00;somsasasom34;"RT @nyuwibear: TayNew yg ngegas, gue yang stressss. TAPI GAOAOA LANJUTKAN YAAAA GUE UDAAA VAKSIN KOK TENANGGGG
#MISTINE618xTayNew #à¹à¸à¸à¸´à¸§ htâ¦";taynew ngegas gue stressss gaoaoa gue vaksin tenangggg ht;['taynew', 'ngegas', 'gue', 'stressss', 'gaoaoa', 'gue', 'vaksin', 'tenangggg', 'ht']
2022-06-13 23:25:00;piyuanker12;RT @sektorpesantren: Dalam rangka Hari Bhayangkara ke 76,  Polres Kediri Kota melaksanakan Gerai Vaksin yang dilaksanakan hari Senin - Sabtâ¦;rangka bhayangkara polres kota laksana gerai vaksin laksana senin sabt;['rangka', 'bhayangkara', 'polres', 'kota', 'laksana', 'gerai', 'vaksin', 'laksana', 'senin', 'sabt']
2022-06-13 23:24:00;Slash00713;"RT @yo2thok: Mereka meyakini âSudah pernah covid atau vaksin 2 dosis masih bisa menginfeksiâ

Artinya 2 tahun belakangan mereka tidak pernaâ¦";covid vaksin dosis infeksi arti perna;['covid', 'vaksin', 'dosis', 'infeksi', 'arti', 'perna']
2022-06-13 23:24:00;bdleonanda;"Jika Anda disuntik vaksin berulang. Hal itu berarti Anda mengulang berulang kali masa kritis, dan menambah intensitas (kepekatan) masa kronis. Sejauh mana tubuh Anda dapat bertahan, untuk hidup ? Berdoalah bahwa bahwa Anda tetap sehat.
";suntik vaksin ulang arti ulang ulang kali kritis intensitas pekat kronis tubuh tahan hidup doa sehat;['suntik', 'vaksin', 'ulang', 'arti', 'ulang', 'ulang', 'kali', 'kritis', 'intensitas', 'pekat', 'kronis', 'tubuh', 'tahan', 'hidup', 'doa', 'sehat']
2022-06-13 23:23:00;jus_manggaa;@KAI121 min untk naik kereta ranggajati syarat terbaru kalau baru vaksin 2 harus menunjukkan hasil rapid juga atau tidak ya?;min kereta ranggajati syarat vaksin hasil rapid;['min', 'kereta', 'ranggajati', 'syarat', 'vaksin', 'hasil', 'rapid']
2022-06-13 23:22:00;syukri_2012;"Terlalu  cepat di Expose  maslaag virus harusnya  bersabar  ..nanti di Expose  October 2023 ..mulai naik ...puncaknya di Feb 2024  ...hanya  sdh terlanjur  pesan  Vaksin
";cepat expose maslag virus sabar expose october puncak feb lanjur pesan vaksin;['cepat', 'expose', 'maslag', 'virus', 'sabar', 'expose', 'october', 'puncak', 'feb', 'lanjur', 'pesan', 'vaksin']
2022-06-13 23:22:00;djakarataloro;RT @Watsa_1982: Allhamdulillah ia telah tewas setelah mengatakan vaksin aman dan efektif,1x24 jam setelah vaksin kena serangan stroek dan tâ¦;allhamdulillah tewas vaksin aman efektif jam vaksin kena serang stroek;['allhamdulillah', 'tewas', 'vaksin', 'aman', 'efektif', 'jam', 'vaksin', 'kena', 'serang', 'stroek']
2022-06-13 23:19:00;SonoraFM92;"06.12 #SONORAPAGI - Puncak Peningkatan kasus Covid-19 di Prediksi,Minggu Kedua Juli 2022
Vaksin tetap Diperlukan untuk memperkuat perlindungan  Masyarakat.
@hariankompas

Simak ulasan lengkap di #RedaksiKOMPASBicara 
 Pkl.07.20wib
 #SonoraNetwork
Streaming:
https://cast1.my-control-panel.com/proxy/radioso1/stream
";puncak tingkat covid prediksi minggu juli vaksin kuat lindung masyarakat simak ulas lengkap pkl wib streaming;['puncak', 'tingkat', 'covid', 'prediksi', 'minggu', 'juli', 'vaksin', 'kuat', 'lindung', 'masyarakat', 'simak', 'ulas', 'lengkap', 'pkl', 'wib', 'streaming']
2022-06-13 23:19:00;IraSamsudin;"belum lagi muncul varian baru. alamat rakyat dihajar lagi sama peraturan ppkm, mandat vaksin+segala macam tes. Subhanallah.. Rakyat spt hidup segan mati tak mau.
";muncul varian alamat rakyat hajar atur ppkm mandat vaksin tes subhanallah rakyat hidup segan mati;['muncul', 'varian', 'alamat', 'rakyat', 'hajar', 'atur', 'ppkm', 'mandat', 'vaksin', 'tes', 'subhanallah', 'rakyat', 'hidup', 'segan', 'mati']
2022-06-13 23:18:00;bdleonanda;"Setelah Anda disuntik vaksin, Anda masuk ke dalam masa-masa kritis. Setelah 4 s/d 6 bulan berjalan Anda masuk ke dalam fase kronis. Sejatinya Anda dalam keadaan sakit, dibayangi-bayangi oleh penyakit di dalam tubuh Anda.
";suntik vaksin masuk kritis jalan masuk fase kronis sejati adan sakit bayang bayang sakit tubuh;['suntik', 'vaksin', 'masuk', 'kritis', 'jalan', 'masuk', 'fase', 'kronis', 'sejati', 'adan', 'sakit', 'bayang', 'bayang', 'sakit', 'tubuh']
2022-06-14 23:59:00;jozal1511;"RT @clairvoyant_cl: Beginilah Medical Representative vaksin bekerja. Narasinya:
&gt; Covid sangat mematikan
&gt; Vaksin = mencegah kematian
&gt; Tidâ¦";medical representative vaksin kerja narasi covid mati vaksin cegah mati tid;['medical', 'representative', 'vaksin', 'kerja', 'narasi', 'covid', 'mati', 'vaksin', 'cegah', 'mati', 'tid']
2022-06-14 23:58:00;MillyBachtiar;"Pemerintah perlu lakukan pemerataan akses vaksin covid-19 pada masyarakat adat
#AyoSejahterakanBangsa https://t.co/6MtSi7Td5g";perintah laku merat akses vaksin covid masyarakat adat;['perintah', 'laku', 'merat', 'akses', 'vaksin', 'covid', 'masyarakat', 'adat']
2022-06-14 23:58:00;RENIEKA2012;RT @el_05095930: Para pemimpin Afrika yang terbunuh karena menyatakan boikot vaksin korona dan menolak untuk memaksa orang-orang mereka untâ¦;pimpin afrika bunuh nyata boikot vaksin korona tolak paksa orang orang unt;['pimpin', 'afrika', 'bunuh', 'nyata', 'boikot', 'vaksin', 'korona', 'tolak', 'paksa', 'orang', 'orang', 'unt']
